question,answer
Thẻ tín dụng quốc tế nói chung của Vietcombank và thẻ tín dụng quốc tế Đồng thương hiệu Vietcombank có khác biệt gì?,"​
Thẻ tín dụng quốc tế Đồng thương hiệu Vietcombank ngoài các tính năng của sản phẩm thẻ tín dụng mang thương hiệu của TCTQT còn được áp dụng thêm những ưu đãi đặc biệt được cung cấp bởi Vietcombank và các đối tác hợp tác phát hành thẻ cùng Vietcombank.
​​​​"
Vietcombank đã phát hành thẻ tín dụng đồng thương hiệu nào?,"​
Hiện Vietcombank đã hợp tác phát hành thẻ tín dụng đồng thương hiệu sau:
Vietcombank Vietnam Airlines American Express: là thẻ đồng thương hiệu do Vietcombank hợp tác với VietnamAirlines. Trong đó, thẻ Vietcombank Vietnam Airlines Platinum American Express (hạng bạch kim) mang lại cho chủ thẻ nhiều ưu đãi hấp dẫn ngoài tính năng cơ bản của thẻ tín dụng đồng thương hiệu.
Vietcombank Vietravel Visa: là thẻ đồng thương hiệu do Vietcombank hợp tác với Vietravel. Chủ thẻ được hưởng những ưu đãi hấp dẫn từ Vietcombank và Vietravel.
Thẻ Saigon Center – Takashimaya Vietcombank Visa/JCB: là thẻ đồng thương hiệu do Vietcombank hợp tác với Takashimaya, chủ thẻ được tham gia chương trình tích lũy điểm thưởng để quy đổi thành thẻ trả trước sử dụng tại Trung tâm thương mại Saigon Centre với nhiều ưu đãi hấp dẫn."
Thẻ tín dụng và thẻ ghi nợ của Vietcombank có điểm gì khác biệt?,"1. Định nghĩa
Thẻ
tín
dụng: Là thẻ được sử dụng để chi tiêu trước, trả tiền sau trong một hạn mức nhất định do ngân hàng cấp, với thời gian miễn lãi từ 45 đến 55 ngày tùy theo từng sản phẩm thẻ.
Thẻ
ghi
nợ: Là thẻ kết nối với tài khoản thanh toán của bạn mở tại ngân hàng. Bạn có thể sử dụng thẻ ghi nợ để chi tiêu hoặc rút tiền dựa trên số tiền bạn có trong tài khoản này.
​​​​2. Tính năng
Thẻ
tín dụng:
Chủ động về tài chính
: chi
tiêu trước, trả tiền sau, thời gian miễn lãi từ 45 đến 55 ngày (tùy theo từng sản phẩm thẻ).
Thanh toán tiện lợi: tại các
điểm chấp nhận thẻ (POS), t
rên kênh internet và các ĐVCNT
.
Tham gia vào chương trình trả góp 0% lãi suất.
Nhận nhiều ưu đãi và được tham gia các chương trình hoàn tiền, tích điểm/tích dặm bay.
Thẻ ghi nợ:
Chủ động
kế
hoạch tài chính: hạn mức chi tiêu và rút tiền cao, hưởng lãi không kỳ hạn trên số dư tài khoản của khách hàng;
Thanh toán tiện lợi và linh hoạt tại ATM, các
điểm chấp nhận thẻ (POS), trên kênh internet và các ứng dụng di động
.
Dịch vụ đa dạng
:
- Chuyển tiền nhanh chóng và thuận tiện trong hệ thống Vietcombank và liên ngân hàng
- Thanh toán hoá đơn cho các dịch vụ trả sau như điện, viễn thông, hàng không, điện thoại, bảo hiểm…; nạp tiền trả trước cho điện thoại di động, mua thẻ game…
​"
Vietcombank hiện đang phát hành thẻ tín dụng mang thương hiệu nào?,"​
Vietcombank hiện đang là ngân hàng phát hành nhiều thương hiệu thẻ uy tín nhất trên thế giới:
Thẻ
tín dụng mang thương hiệu American Express®
Thẻ tín dụng mang thương hiệu Visa
Thẻ tín dụng mang thương hiệu Mastercard
Thẻ tín dụng mang thương hiệu JCB
Thẻ tín dụng
mang thương hiệu UnionPay"
Những thắc mắc không được liệt kê ở đây thì sao?,"​
Nếu câu hỏi của bạn không có trong danh sách, bạn có thể liên hệ với ngân hàng qua Hotline 24/7 của Trung tâm Hỗ trợ khách hàng của Vietcombank (số điện thoại được in trên mặt sau của thẻ) hoặc các Chi nhánh/ PGD của Ngân hàng."
"Tôi không sử dụng thẻ, nhưng lại nhận được tin nhắn báo phát sinh giao dịch. Tôi cần phải làm gì? Tôi có thể nhận lại số tiền đã phát sinh không?","​- Quý khách thực hiện khóa thẻ khẩn cấp theo các cách sau: (1) Gửi SMS đến tổng đài 6167 (2) VCB Digibank trên ứng dụng mobile (3) VCB Digibank trên trình duyệt web(4) Hệ thống khóa thẻ tự động IVR qua tổng đài 1900545413  (5) Điện thoại hotline 24/7 số 1900545413 (6) Tại các điểm giao dịch Vietcombank. Chi tiết
tại đây
- Liên hệ Hotline 1900545413 hoặc đến PGD/CN gần nhất của VCB để thực hiện tra soát giả mạo
- Thực hiện 1 giao dịch tại POS/ATM gần nhất để chứng minh Quý khách vẫn đang cầm thẻ.
- VCB sẽ thực hiện tra soát theo đúng quy định của VCB/TCCMT/TCTQT và sẽ hoàn lại tiền cho khách hàng nếu có đầy đủ chứng từ chứng minh Quý khách không thực hiện giao dịch."
Vì sao tôi thanh toán sao kê thẻ tín dụng trên VCB Digibank trên trình duyệt web/trên ứng dụng mobile của VCB đúng ngày đến hạn nhưng vẫn bị tính là thanh toán không đúng hạn?,"​VCB có quy định về thời gian hệ thống xử lý tổng kết dữ liệu cuối ngày (18h30 hàng ngày), theo đó các giao dịch thực hiện sau thời điểm này sẽ được ghi nhận và hệ thống trong ngày tiếp. Vietcombank đã có thông tin tới quý khách về nội dung này trong các Thông báo sao kê thẻ, các dòng lưu ý trên kênh VCB Digibank trên trình duyệt web/trên ứng dụng mobile. Quý khách vui lòng thanh toán đúng số tiền quy định trước thời gian 18h30 ngày đến hạn  để được hưởng ưu đãi về phí/lãi."
"KH nhận thẻ (tín dụng/ghi nợ) nhưng không sử dụng được tại ATM/POS/chi tiêu online…, KH không biết nguyên nhân vì sao?","​Khách hàng nhận được Thẻ mới phát hành nhưng không sử dụng được có thể do các nguyên nhân sau:
- Thẻ chưa kích hoạt nên chưa chi tiêu được --> Trường hợp này khách hàng có thể tự kích hoạt thẻ bằng các phương thức nhắn tin qua kênh SMS/kênh VCB Digibank trên trình duyệt web/trên ứng dụng mobile hoặc liên hệ Chi nhánh phát hành thẻ/Trung tâm dịch vụ khách hàng (số điện thoại 1900545413) để kiểm tra và được hỗ trợ
- Thẻ chưa mở code Chi tiêu internet để có thể chi tiêu online
--> Trường hợp này khách hàng chủ động mở code trên VCB Digibank trên trình duyệt web/trên ứng dụng mobile hoặc liên hệ Chi nhánh phát hành thẻ/Trung tâm dịch vụ khách hàng (số điện thoại 1900545413) để kiểm tra và được hỗ trợ."
"Tôi bị nuốt thẻ tại ATM, tôi cần phải làm gì để nhận lại được thẻ","1. Thẻ do VCB phát hành
a. Tại CN quản lý ATM/VCBC
- Trong thời hạn ba mươi (30) ngày kể từ ngày thẻ bị thu giữ:
+ KH nhận được tin nhắn tự động từ hệ thống về việc đến nhận lại thẻ tại CN quản lý ATM/VCBC.
+ KH liên hệ CN quản lý ATM/VCBC để được kiểm tra thông tin KH, định danh và nhận bàn giao lại thẻ đã được mở khóa.
- KH liên hệ CN quản lý ATM/VCBC trong trường hợp có thể hỗ trợ trả ngay thẻ bị thu giữ tại ATM theo yêu cầu để được định danh theo quy định hiện và trả lại thẻ.
b. Tại CNPH
- Trường hợp thẻ VCB bị thu giữ tại ATM của VCB: Trong thời hạn ba mươi (30) ngày kể từ ngày thẻ bị giữ:
+ Chủ thẻ liên hệ với CN quản lý ATM/VCBC để nhận lại
thẻ.
+ Chủ thẻ liên hệ với CNPH để được định danh, và nhận lại thẻ.
- Trường hợp thẻ VCB bị thu giữ tại ATM của ngân hàng khác: Trong thời hạn mười (10) ngày làm việc kể từ ngày thẻ bị thu giữ và KH yêu cầu nhận lại thẻ tại CN của VCB/TCTTT:
+ Nếu TCTTT cho phép trả thẻ trực tiếp tại NHTT, KH mang CMND/CCCD/Hộ chiếu cùng Giấy xác nhận chủ thẻ (do CNPH cung cấp) đến nhận thẻ tại TCTTT.
+ Nếu KH muốn nhận thẻ tại một CN bất kỳ của VCB, KH liên hệ CN để được định danh và nhận lại thẻ.
+ Nếu KH yêu cầu phát hành thẻ mới hoặc việc trả thẻ của các TCTTT không đáp ứng được yêu cầu của KH: KH hủy thẻ cũ và liên hệ CNPH để phát hành thẻ thay thế.
2. Chủ thẻ của ngân hàng khác
a. Tại CN quản lý ATM/VCBC
- Trong thời hạn ba mươi (30) ngày làm việc kể từ ngày thẻ bị thu giữ tại ATM của VCB, KH liên hệ CN/VCBC kiểm tra, đối chiếu thông tin và nhận bàn giao lại thẻ.
b. Tại các CN
- Trong thời hạn mười (10) ngày làm việc kể từ ngày thẻ bị thu giữ tại ATM của VCB, KH mang CMND/CCCD/Hộ chiếu và Giấy xác nhận do TCPHT của chủ thẻ xác nhận đến nhận thẻ tại CN quản lý ATM/VCBC của VCB.
- Ngoài thời hạn nói trên, KH liên hệ với TCPHT để phát hành thẻ thay thế."
"Tôi bị mất thẻ, đã báo khóa thẻ qua Hotline bây giờ tôi đã tìm được thẻ, có nhu cầu mở khóa thẻ thì phải làm như nào?","​
Khách hàng có thể chủ động hoặc được hỗ trợ mở khóa thẻ trên các kênh sau:
1. VCB Digibank trên ứng dụng mobile
2. VCB Digibank trên trình duyệt web
3. Tại các điểm giao dịch Vietcombank."
Tại sao buổi tối tôi chỉ thực hiện rút tiền được 2 giao dịch thành công tại cây ATM của ngân hàng khác ?,"​Để đảm bảo an toàn cho giao dịch thẻ của khách hàng tại ATM, theo quy định của Ngân hàng Nhà nước về  giám sát chặt chẽ các giao dịch rút tiền vào ban đêm, trong khoảng thời gian 19h-7h hàng ngày, khách hàng chỉ có thể thực hiện được 02 giao dịch rút tiền khi giao dịch tại ATM của ngân hàng khác.
Tại các ATM của Vietcombank, khách hàng không bị giới hạn số lượng giao dịch như trên."
"Khi bị mất thẻ, tôi có thể báo khóa thẻ qua VCB thông qua những hình thức nào?","​Quý Khách có thể chủ động khóa thẻ tạm thời qua các hình thức sau:
Cách 1
Gửi tin nhắn SMS tới tổng đài 6167
Khóa toàn bộ thẻ tại VCB
VCB KT TOANBO
Khóa toàn bộ thẻ Visa
VCB KT VISA
Khóa toàn bộ thẻ Master
VCB KT MASTER
Khóa toàn bộ thẻ Amex
VCB KT AMEX
Khóa toàn bộ thẻ JCB
VCB KT JCB
Khóa toàn bộ thẻ Unionpay
VCB KT UNIONPAY
Khóa toàn bộ thẻ nội địa:
VCB KT NOIDIA
Lưu ý
: trường hợp không nhớ cú pháp cụ thể, khách hàng soạn tin nhắn theo cú pháp VCB HELP gửi đến tổng đài 6167 để được hướng dẫn.
Cách 2
VCB Digibank trên ứng dụng mobile
Truy cập ứng dụng VCB Digibank >> Khóa thẻ
Cách 3
VCB Digibank trên trình duyệt web
Đăng nhập VCB Digibank trên trình duyệt web >> Khóa thẻ
Cách 4
Tổng đài tự động (IVR)
Gọi điện đến tổng đài 1900545413 >> Nhấn phím 1 >> 1 >> 1 >> 1 và làm theo hướng dẫn
Cách 5
Trung tâm Hỗ trợ khách hàng 24/7
Gọi điện đến tổng đài 1900545413 >> Kết nối với nhân viên trực và yêu cầu khóa thẻ
Cách 6
Tại các điểm giao dịch Vietcombank
Khách hàng trực tiếp đến các điểm giao dịch của Vietcombank và yêu cầu khóa thẻ"
Tôi muốn kiểm tra hạn mức còn lại của thẻ tín dụng mà không muốn tới ngân hàng thì có thể kiểm tra qua đâu?,"​​​​Khách hàng có thể kiểm tra hạn mức tín dụng còn lại của thẻ tín dụng bằng các cách thức rất đơn giản như sau:
Cách 1:
Gửi tin nhắn theo cú pháp ""HM"" đến tổng đài 6167. (Lưu ý: Quý Khách cần đăng ký dịch vụ SMS Banking tại Vietcombank).
Cách 2:
Kiểm tra lại tin nhắn (SMS/OTT) thông báo gần nhất của Vietcombank khi khách hàng thanh toán thẻ. Trong thông báo sẽ có thông tin về số tiền thanh toán và hạn mức tín dụng còn lại của thẻ."
Tôi phải mang theo giấy tờ gì khi đến gửi tiền?,"​Khi đến gửi tiền, khách hàng vui lòng mang theo giấy tờ tùy thân có dán ảnh, ví dụ như: thẻ Indentity card (Giấy CMND), hoặc bằng lái xe, hộ chiếu… và các thông tin chính xác của người nhận tiền (họ tên, địa chỉ, số điện thoại bàn và số đi động (nếu có), số tài khoản (nếu có), số CMND/Hộ chiếu.
Ngoài ra, tuỳ thuộc vào yêu cầu của từng đại lý chuyển tiền và quy định của nước sở tại, quý khách có thể sẽ được yêu cầu bổ sung thêm một số giấy tờ cần thiết khác."
Mức phí tôi phải trả cho việc gửi tiền là bao nhiêu?,"Mức phí chuyển tiền sẽ tùy thuộc vào quy định của Ngân hàng và Đại lý chuyển tiền tại nước ngoài - Mức phí nhận tiền tại Vietcombank: Tham khảo Biểu phí hiện hành của Vietcombank
tại đây​
.​"
Làm thế nào tôi có thể biết được tình trạng của món tiền tôi đã chuyển?,"​Để biết thông tin chi tiết về tình trạng của giao dịch chuyển tiền, xin vui lòng gọi điện cho chúng tôi theo số 1900 54 54 13 tại Việt Nam hoặc liên lạc trực tiếp với các điểm giao dịch của Vietcombank. Hoặc quý khách có thể chủ động liên hệ với ngân hàng gửi tiền, yêu cầu họ kiểm tra lại tình trạng của món tiền theo đường ngân hàng, nếu có sai sót thì yêu cầu họ bổ sung chỉnh sửa kịp thời. Nếu quý khách còn giữ Phiếu biên nhận chuyển tiền thì sử dụng cách này sẽ hiệu quả và nhanh hơn.​"
